school_id_num,address1,city,state,zip,county_code,county_name,district_code,district_name,school_code,school_name,princ_title,princ_first_name,princ_last_name,princ_title_2,princ_email,address2,mailing_address1,mailing_address2,mailing_city,mailing_state,mailing_zip,hib_title1,hib_first_nname,hib_last_name,hib_title2,homeless_liaison_title1,homeless_liaison_first_name,homeless_liaison_last_name,homeless_liaison_title2,phone,pre_k,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,post_grad_,adult_ed_,latitude,longitude
359,123 CLAREMONT AVE,JERSEY CITY,NJ,07305-3603,17,HUDSON,2390,JERSEY CITY SCHOOL DISTRICT,260,GLADYS NUNERY SCHOOL,Dr,Cara,Szeles,Principal,cszeles@jcboe.org, ,123 CLAREMONT AVE,,JERSEY CITY,NJ,3702,Dr,Sarah,Sczyrek,Anti-Bullying Specialist,,,,,(201)915-6520,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.708713,-74.079346
360,123 Cleveland Street,Orange,NJ,07050-2280,13,ESSEX,3880,ORANGE BOARD OF EDUCATION,301,CAREER AND INNOVATION ACADEMY OF ORANGE,Ms,Erica,Stewart,School Principal,stewarer@orange.k12.nj.us, ,123 Cleveland Street,,Orange,NJ,4770,Mr,Donald,Nicholson,Anti-Bullying Specialist,,,,,(973)673-0746,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,40.776064,-74.229729
361,123 COLES  STREET,JERSEY CITY,NJ,7302,17,HUDSON,2390,JERSEY CITY SCHOOL DISTRICT,75,DR RONALD MCNAIR HIGH SCHOOL,Mr,Edward,Slattery,Principal,eslattery@jcboe.org, ,123 COLES  STREET,,JERSEY CITY,NJ,7302,Mrs,Margaret,Grimsby,Anti-Bullying Specialist,,,,,(201)418-7617,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.72683,-74.047402
1305,300 WEST CHESTNUT STREET,CLAYTON,NJ,08312-1700,15,GLOUCESTER,860,CLAYTON PUBLIC SCHOOL DISTRICT,40,HERMA S. SIMMONS ELEMENTARY SCHOOL,Mr,Dennis,Haynes,Principal,dhaynesr@claytonps.org, ,300 WEST CHESTNUT STREET,,CLAYTON,NJ,6612,,,,,,,,,(856)881-8704,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.649931,-75.096796
1085,2405 SECOND STREET,FORT LEE,NJ,7024,3,BERGEN,1550,FORT LEE SCHOOL DISTRICT,80,SCHOOL NO. 3,Mr,Jay,Berman,Principal,jberman@flboe.com, ,2405 SECOND STREET,,FORT LEE,NJ,7024,Ms,Meghan,Lynch,Anti-Bullying Specialist,,,,,(201)585-4640,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.864786,-73.964572
1086,241 RAY STREET,GARFIELD,NJ,7026,3,BERGEN,1700,GARFIELD PUBLIC SCHOOL DISTRICT,40,GARFIELD EARLY CHILDHOOD LEARNING CENTER,Mr,FRANK,DAMICO,Principal,FDAMICO@GBOE.ORG, ,241 RAY STREET,,GARFIELD,NJ,7026,Mrs,Shiloh,Waldron,Anti-Bullying Specialist,,,,,(973)253-6615,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.889304,-74.1198
1087,241 WEST MIDLAND AVENUE,PARAMUS,NJ,7652,3,BERGEN,3930,PARAMUS PUBLIC SCHOOL DISTRICT,90,MIDLAND ELEMENTARY SCHOOL,Ms,Cynthia,Hulse,Principal,chulse@paramus.k12.nj.us, ,241 WEST MIDLAND AVENUE,,PARAMUS,NJ,7652,Ms,Michele,Higgins,Anti-Bullying Specialist,,,,,(201)261-7800,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.961092,-74.089744
1088,243 NORTH RANDOLPHVILLE RD,PISCATAWAY,NJ,8854,23,MIDDLESEX,4130,PISCATAWAY TOWNSHIP SCHOOL DISTRICT,57,THEODORE SCHOR MIDDLE SCHOOL,Mr,Richard,Hueston,Principal,rhueston@pway.org, ,243 NORTH RANDOLPHVILLE RD,,PISCATAWAY,NJ,8854,Dr,Kathryn,Garcia,Anti-Bullying Specialist,,,,,(732)752-4457,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.563952,-74.466923
1089,2434 ROUTE 563,EGG HARBOR,NJ,08215-9419,5,BURLINGTON,5490,WASHINGTON TOWNSHIP SCHOOL DISTRICT,50,WASHINGTON TWP. - GREEN BANK SCHOOL,Dr,Thomas,Baruffi,Chief School Administrator,tbaruffi@mullica.k12.nj.us, ,2434 ROUTE 563,,EGG HARBOR,NJ,-1204,Mrs,Charlotte,Zacker,Anti-Bullying Specialist,,,,,(609)965-3520,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.560874,-74.61033
1090,244 ORCHARD ROAD,SKILLMAN,NJ,8558,35,SOMERSET,3320,MONTGOMERY TOWNSHIP SCHOOL DISTRICT,80,ORCHARD HILL ELEMENTARY SCHOOL,Mrs,Kathie,Scotti,Principal,kscotti@mtsd.us, ,244 ORCHARD ROAD,,SKILLMAN,NJ,8558,Mrs,Wendy,Senatra,Anti-Bullying Specialist,,,,,(609)466-7605,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.420112,-74.675038
1091,2455 PRINCETON PIKE,LAWRENCEVILLE,NJ,08648-3938,21,MERCER,2580,LAWRENCE TOWNSHIP PUBLIC SCHOOL DISTRICT,50,LAWRENCE MIDDLE SCHOOL,Ms,Mindy,Milavsky,Principal,mmilavsky@ltps.org, ,2455 PRINCETON PIKE,,LAWRENCEVILLE,NJ,4710,Ms,Elizabeth,Guarini,Anti-Bullying Specialist,,,,,(609)671-5520,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.263136,-74.732211
1092,248 RIPLEY PL,ELIZABETH,NJ,07206-2122,39,UNION,1320,ELIZABETH PUBLIC SCHOOLS,160,BENJAMIN FRANKLIN SCHOOL NO. 13,Ms,Chihui,Alfaro,Principal,alfaroch@elizabeth.k12.nj.us, ,248 RIPLEY PL,,ELIZABETH,NJ,5084,Ms,Nancy,Nieves,Anti-Bullying Specialist,,,,,(908)436-5700,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.655908,-74.182122
1093,2485 WOODBRIDGE AVENUE,EDISON,NJ,8817,23,MIDDLESEX,1290,EDISON TOWNSHIP SCHOOL DISTRICT,65,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,Mr,Steven,Preville,Principal,steven.preville@edison.k12.nj.us, ,2485 WOODBRIDGE AVENUE,,EDISON,NJ,8817,,Traci,Solasky,Anti-Bullying Specialist,,,,,(732)650-5300,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.505286,-74.380682
1094,249 JOHN STREET,SOUTH AMBOY,NJ,08879-1741,23,MIDDLESEX,4830,SOUTH AMBOY SCHOOL DISTRICT,60,SOUTH AMBOY ELEMENTARY,Mr,Sean,Dunphy,Principal,sdunphy@sapublicschools.com, ,249 JOHN STREET,,SOUTH AMBOY,NJ,7138,Ms,Michelle,Delongis,Anti-Bullying Specialist,,,,,(732)525-2118,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.480907,-74.280559
1095,2495 John F Kennedy Blvd,JERSEY CITY,NJ,7304,80,HUDSON,7115,LEARNING COMMUNITY CHARTER SCHOOL,960,LEARNING COMMUNITY CS,Mr,Colin,Hogan,School Lead,colin-hogan@lccsnj.org, ,2495 John F Kennedy Blvd,,JERSEY CITY,NJ,7304,,James,Laster,Anti-Bullying Specialist,,,,,(201)332-0900 Ext. 14,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.722899,-74.075534
1096,25 ALDER AVENUE,EGG HARBOR TOWNSHIP,NJ,08234-5315,1,ATLANTIC,1310,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,38,ALDER AVENUE MIDDLE SCHOOL,Mr,JOSEPH,MARINELLI,Principal,marinelj@eht.k12.nj.us, ,25 ALDER AVENUE,,EGG HARBOR TOWNSHIP,NJ,2919,Mrs,Lee ann,Dragovits,Anti-Bullying Specialist,,,,,(609)383-3366,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.414294,-74.64578
1097,25 BARNT DEKLYN ROAD,HAMILTON,NJ,08610-6632,21,MERCER,1950,HAMILTON TOWNSHIP PUBLIC SCHOOL DISTRICT,180,LALOR ELEMENTARY SCHOOL,Ms,Joanna,Giuliano,School Principal,jgiuliano@hamilton.k12.nj.us, ,25 BARNT DEKLYN ROAD,,HAMILTON,NJ,1978,Ms,Kiera,Mckee,Anti-Bullying Specialist,,,,,(609)631-4156,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.196113,-74.740873
1098,25 BRIGHTON ROAD,CLIFTON,NJ,7012,31,PASSAIC,900,CLIFTON PUBLIC SCHOOL DISTRICT,150,SCHOOL #9,Ms,Michele,DeVita,Principal,mdevita@cliftonschools.net, ,25 BRIGHTON ROAD,,CLIFTON,NJ,7012,Ms,Michele,Devita,Anti-Bullying Specialist,,,,,(973)470-2396,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.846169,-74.158928
2007,55 POP KRAMER BLVD,CLAYTON,NJ,08312-1700,15,GLOUCESTER,860,CLAYTON PUBLIC SCHOOL DISTRICT,30,CLAYTON HIGH SCHOOL,,,,,,SUITE A ,55 POP KRAMER BLVD,SUITE A,CLAYTON,NJ,6612,,,,,,,,,(856)881-8701,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,39.653855,-75.100428
1099,25 BYRON PLACE,LIVINGSTON,NJ,7039,13,ESSEX,2730,LIVINGSTON BOARD OF EDUCATION SCHOOL DISTRICT,70,BURNET HILL ELEMENTARY SCHOOL,Ms,Erika,Gomez,Principal,egomez@livingston.org, ,25 BYRON PLACE,,LIVINGSTON,NJ,7039,Ms,Jacqueline,Byrne,Anti-Bullying Specialist,,,,,(973)535-8000,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.778216,-74.333303
1100,25 DOGWOOD DR,OAKLAND,NJ,07436-2659,3,BERGEN,3760,OAKLAND PUBLIC SCHOOL DISTRICT,40,DOGWOOD HILL ELEMENTARY SCHOOL,Mr,Glenn,Clark,Principal,clark@oaklandschoolsnj.org, ,25 DOGWOOD DR,,OAKLAND,NJ,4777,Ms,Susan,Wyrovsky,Anti-Bullying Specialist,,,,,(201)337-5822,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,41.018477,-74.244844
1398,322 TENTH AVENUE,PATERSON,NJ,7514,31,PASSAIC,4010,PATERSON PUBLIC SCHOOL DISTRICT,250,SCHOOL 21,Dr,CHANIE,PETERSON,Principal,ethompson@paterson.k12.nj.us, ,322 TENTH AVENUE,,PATERSON,NJ,7514,,,,,,,,,(973)321-0210,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.923938,-74.153745
1141,255 MYRTLE AVE,IRVINGTON,NJ,07111-2621,13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,135,UNIVERSIY MIDDLE SCHOOL,Ms,ANDREA,TUCKER,Principal,ATUCKER@IRVINGTON.K12.NJ.US, ,255 MYRTLE AVE,,IRVINGTON,NJ,4490,,,,,,,,,(973)399-6877,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.734846,-74.222616
1142,255 WEST BROAD ST,GIBBSTOWN,NJ,8027,15,GLOUCESTER,1830,GREENWICH TOWNSHIP SCHOOL DISTRICT,50,BROAD STREET ELEMENTARY SCHOOL,Mrs,Jacquelyn,Traini,Principal,jtraini@greenwich.k12.nj.us, ,255 WEST BROAD ST,,GIBBSTOWN,NJ,8027,Ms,Katie,Eckert,Anti-Bullying Specialist,,,,,(856)423-0490,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.826227,-75.284685
1143,255 West End Avenue,Long Branch,NJ,7740,25,MONMOUTH,3260,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT,301,ACADEMY OF LAW & PUBLIC SAFETY,Mr,Joseph,Diver,Principal,jdiver@ctemc.org, ,255 West End Avenue,,Long Branch,NJ,7740,Ms,Anna,Califano,Anti-Bullying Specialist,,,,,(732)229-2446,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,40.288103,-73.992182
1144,255 WOODMERE ST,RARITAN,NJ,8869,35,SOMERSET,555,BRIDGEWATER-RARITAN REGIONAL SCHOOL DISTRICT,67,JOHN F KENNEDY ELEMENTARY SCHOOL,Mr,JOSEPH,WALSH,Principal,jwalsh@brrsd.k12.nj.us, ,255 WOODMERE ST,,RARITAN,NJ,8869,Ms,Carly,Pena,Anti-Bullying Specialist,,,,,(908)231-1179,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.567729,-74.647844
1145,2551 BELVIDERE ROAD,PHILLIPSBURG,NJ,08865-2155,41,WARREN,2040,HARMONY TOWNSHIP SCHOOL DISTRICT,30,HARMONY TOWNSHIP SCHOOL,Ms,Ryanne,Bigelli,Principal,Bigellir@htesd.org, ,2551 BELVIDERE ROAD,,PHILLIPSBURG,NJ,6710,Mrs,Mary,Gunn,Anti-Bullying Specialist,,,,,(908)859-1001,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.742445,-75.140111
1146,256  ANDERSON AVENUE,BELLMAWR,NJ,8031,7,CAMDEN,260,BELLMAWR PUBLIC SCHOOL DISTRICT,15,BELL OAKS UPPER ELEMENTARY SCHOOL,Mr,Anthony,Farinelli,Principal,afarinelli@bellmawrschools.org, ,256  ANDERSON AVENUE,,BELLMAWR,NJ,8031,Ms,Carol,Holt,Anti-Bullying Specialist,,,,,(856)931-6273,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.870358,-75.090837
1147,256 County Route 513,Glen Gardner,NJ,08826-9529,19,HUNTERDON,3660,NORTH HUNTERDON-VOORHEES REGIONAL HIGH SCHOOL DISTRICT,60,VOORHEES HIGH SCHOOL,Mr,Ronald,Peterson,Principal,rpeterson@nhvweb.net, ,256 County Route 513,,Glen Gardner,NJ,-703,Ms,Elizabeth,Nemeth,Anti-Bullying Specialist,,,,,(908)638-6116,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.69577,-74.886877
1148,256 E  MAIN STREET,RAMSEY,NJ,07446-1927,3,BERGEN,4310,RAMSEY SCHOOL DISTRICT,50,RAMSEY HIGH SCHOOL,Dr,Michael,Thumm,Principal,mthumm@ramsey.k12.nj.us, ,256 E  MAIN STREET,,RAMSEY,NJ,5519,Mrs,Susan,Schou,Anti-Bullying Specialist,,,,,(201)785-2300,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,41.0564,-74.134954
1149,257 SUMMER AVE,NEWARK,NJ,07104-2717,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,Ms,Yolanda,Mendez,Principal,ymendez@nps.k12.nj.us, ,257 SUMMER AVE,,NEWARK,NJ,4387,Ms,Leida,Martinez,Anti-Bullying Specialist,,,,,(973)268-5290,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.760686,-74.170531
1150,2572 PALERMO AVE,VINELAND,NJ,08360-7309,11,CUMBERLAND,5390,VINELAND PUBLIC SCHOOL DISTRICT,65,ANTHONY ROSSI MIDDLE SCHOOL,Mrs,Tammy,Monahan,Principal,tmonahan@vineland.org, ,2572 PALERMO AVE,,VINELAND,NJ,1051,Mrs,Kelly,Stipes,Anti-Bullying Specialist,,,,,(856)794-6961,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.448555,-74.978824
1151,258 HACKENSACK ST,WOOD  RIDGE,NJ,07075-1207,3,BERGEN,5830,WOOD-RIDGE SCHOOL DISTRICT,50,WOOD-RIDGE JR/SR HIGH SCHOOL,Mr,Russell,Petrocelli,School Principal,rpetrocelli@wood-ridgeschools.org, ,258 HACKENSACK ST,,WOOD  RIDGE,NJ,5868,Mrs,Maria,Barrows,Anti-Bullying Specialist,,,,,(201)933-6777,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.84812,-74.080233
1152,259 BARTLEY ROAD,CHESTER,NJ,7930,27,MORRIS,5660,WEST MORRIS REGIONAL HIGH SCHOOL DISTRICT,30,WEST MORRIS CENTRAL HIGH SCHOOL,Mr,STEPHEN,RYAN,Principal,sryan@wmrhsd.org, ,259 BARTLEY ROAD,,CHESTER,NJ,7930,Ms,Cathleen,Cartier,Anti-Bullying Specialist,,,,,(908)879-5212,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.812064,-74.729358
1153,259 PENNINGTON TITUSVILLE RD,PENNINGTON,NJ,08534-9701,21,MERCER,2280,HOPEWELL VALLEY REGIONAL SCHOOL DISTRICT,30,HOPEWELL VALLEY CENTRAL HIGH SCHOOL,Mr,Michael,Daher,Principal,mdaher@hvrsd.org, ,259 PENNINGTON TITUSVILLE RD,,PENNINGTON,NJ,-1167,Ms,Cindy,Iarussi,Anti-Bullying Specialist,,,,,(609)737-4003,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.327897,-74.804055
1154,26 COLLEGE ROAD,NETCONG,NJ,07857-1621,27,MORRIS,3520,NETCONG SCHOOL DISTRICT,60,NETCONG ELEMENTARY SCHOOL,Dr,Gina,Cinotti,Chief School Administrator,gcinotti@netcongschool.org, ,26 COLLEGE ROAD,41 College Road,NETCONG,NJ,6236,Mrs,Kathleen,Walsh,Anti-Bullying Specialist,,,,,(973)347-0020,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.899589,-74.698701
1155,26 PLEASANT STREET,SOUTHAMPTON,NJ,08088-3310,5,BURLINGTON,4930,SOUTHAMPTON TOWNSHIP SCHOOL DISTRICT,50,SOUTHAMPTON TOWNSHIP SCHOOL #1,Mrs,Sharon,Danfield,School Principal,sharon@southampton.k12.nj.us, ,26 PLEASANT STREET,,SOUTHAMPTON,NJ,4778,,,,,,,,,(609)859-2256,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.934546,-74.745522
1156,26 Speedway Avenue,Newark,NJ,7106,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,308,EARLY CHILDHOOD ACADEMY - WEST,,,,,, ,26 Speedway Avenue,,Newark,NJ,7106,,,,,,,,,(973)733-6234,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.742718,-74.213535
1157,26 TROY LANE,SHORT HILLS,NJ,7078,13,ESSEX,3190,MILLBURN TOWNSHIP SCHOOLS,65,DEERFIELD SCHOOL,Mrs,Kelly,Salazar,School Principal,kelly.salazar@millburn.org, ,26 TROY LANE,,SHORT HILLS,NJ,7078,Mrs,Audra,Berger,Anti-Bullying Specialist,,,,,(973)379-4843,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.750676,-74.313101
1513,359 UNION AVE,RUTHERFORD,NJ,07070-1519,3,BERGEN,4600,RUTHERFORD SCHOOL DISTRICT,100,UNION SCHOOL,Mr,Kurt,Schweitzer,Principal,kschweitzer@rutherfordschools.org, ,359 UNION AVE,,RUTHERFORD,NJ,5551,,,,,,,,,(201)438-7675,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.836487,-74.115349
1514,3593 RT 47,PORT ELIZABETH,NJ,08348-0464,11,CUMBERLAND,3050,MAURICE RIVER TOWNSHIP SCHOOL DISTRICT,65,MAURICE RIVER TOWNSHIP SCHOOL,Mr,WALTER,KAPPELER,School Principal,wkappeler@mrtschool.com, ,PO BOX 464,,PORT ELIZABETH,NJ,7884,Ms,Julie,Deangelis,Anti-Bullying Specialist,,,,,(856)825-7411,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.308311,-74.980013
1515,36 ACADEMY RD,CALDWELL,NJ,7006,13,ESSEX,660,CALDWELL-WEST CALDWELL SCHOOL DISTRICT,60,GROVER CLEVELAND MIDDLE SCHOOL,Mr,James,Brown,Principal,jbrown@cwcboe.org, ,36 ACADEMY RD,,CALDWELL,NJ,7006,Mr,David,Kaczmarek,Anti-Bullying Specialist,,,,,(973)228-9115,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.842768,-74.28383
1516,36 Caldwell Place,Springfield,NJ,7081,39,UNION,5000,SPRINGFIELD PUBLIC SCHOOL DISTRICT,70,JAMES CALDWELL ELEMENTARY SCHOOL,Mr,David,Rennie,Principal,drennie@springfieldschools.com, ,36 Caldwell Place,,Springfield,NJ,7081,Mrs,Marnie,Cunningham,Anti-Bullying Specialist,,,,,(973)376-1025,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.710393,-74.315051
1517,36 CHAIRVILLE ROAD,MEDFORD,NJ,8055,5,BURLINGTON,3080,MEDFORD TOWNSHIP SCHOOL DISTRICT,30,CHAIRVILLE ELEMENTARY SCHOOL,Mr,Richard,Lacovara,Principal,rlacovara@medford.k12.nj.us, ,36 CHAIRVILLE ROAD,,MEDFORD,NJ,8055,Mrs,Christina,Leach,Anti-Bullying Specialist,,,,,(609)654-9610,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.896413,-74.805947
1518,36 CRAWFORDS CORNER ROAD,HOLMDEL,NJ,07733-1999,25,MONMOUTH,2230,HOLMDEL TOWNSHIP SCHOOL DISTRICT,20,HOLMDEL HIGH SCHOOL,Mr,William,Loughran,School Principal,wloughran@holmdelschools.org, ,36 CRAWFORDS CORNER ROAD,,HOLMDEL,NJ,5734,Ms,Lori,Vona,Anti-Bullying Specialist,,,,,(732)946-1832,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.381318,-74.178758
1519,36 GILBERT PL,W ORANGE,NJ,07052-3948,13,ESSEX,5680,WEST ORANGE PUBLIC SCHOOLS,90,ROOSEVELT MIDDLE SCHOOL,Mr,Lionel,Hush,Principal,lhush@woboe.org, ,36 GILBERT PL,,W ORANGE,NJ,3104,Ms,Michelle,Ellingham,Anti-Bullying Specialist,,,,,(973)669-5373,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.77132,-74.256865
1520,36 MAPLE ROAD,WEST MILFORD,NJ,07480-2706,31,PASSAIC,5650,WEST MILFORD TOWNSHIP PUBLIC SCHOOL DISTRICT,60,MAPLE ROAD ELEMENTARY SCHOOL,Mr,William,Kane,School Principal,Bill.Kane@wmtps.org, ,36 MAPLE ROAD,,WEST MILFORD,NJ,4774,Ms,Shannon,Foster,Anti-Bullying Specialist,,,,,(973)697-3606,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,41.063189,-74.389029
1521,36 MENZEL LANE,MORGANVILLE,NJ,07751-1299,25,MONMOUTH,3030,MARLBORO TOWNSHIP SCHOOL DISTRICT,60,ROBERTSVILLE ELEMENTARY SCHOOL,Mr,David,Stratuik,Principal,dstratiuk@marlboro.k12.nj.us, ,36 MENZEL LANE,,MORGANVILLE,NJ,6452,Mrs,Chrissy,Tongring,Anti-Bullying Specialist,,,,,(732)972-2044,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.345184,-74.292321
1522,36 MT. VERNON AVENUE,IRVINGTON,NJ,7111,13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,120,MADISON AT CHANCELLOR SOUTH,Mr,LEONARD,ROSENBERG,School Principal,lrosenberg@IIRVINGTON.K12.NJ.US, ,36 MT. VERNON AVENUE,,IRVINGTON,NJ,7111,,,,,,,,,(973)399-6870,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.717291,-74.23423
